Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/12-EL Sign/06-Send Documents (Select labels and drag),Chrome 113.0.0.0,,,2023-05-19 14:47:41,2023-05-19 14:48:16,35.064s,PASSED
"dragAndDropToObject(findTestObject(""12-EL Sign/button_createGG TESTERSign here""), findTestObject(""12-EL Sign/documents""), STOP_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-19 14:47:41,2023-05-19 14:47:45,3.402s,PASSED
"click(findTestObject(""12-EL Sign/div_create-draggable""))",Chrome 113.0.0.0,,,2023-05-19 14:47:45,2023-05-19 14:47:46,1.517s,PASSED
"click(findTestObject(""12-EL Sign/button_clear""))",Chrome 113.0.0.0,,,2023-05-19 14:47:46,2023-05-19 14:47:47,0.864s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container_Do you confirm the deletion of this ELSign fieldModal""))",Chrome 113.0.0.0,,,2023-05-19 14:47:47,2023-05-19 14:47:48,0.775s,PASSED
"click(findTestObject(""12-EL Sign/button_No""))",Chrome 113.0.0.0,,,2023-05-19 14:47:48,2023-05-19 14:47:48,0.439s,PASSED
"click(findTestObject(""12-EL Sign/button_clear""))",Chrome 113.0.0.0,,,2023-05-19 14:47:48,2023-05-19 14:47:49,0.646s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:47:49,2023-05-19 14:47:52,3.005s,PASSED
"click(findTestObject(""12-EL Sign/button_Yes""))",Chrome 113.0.0.0,,,2023-05-19 14:47:52,2023-05-19 14:47:52,0.448s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:47:52,2023-05-19 14:47:55,3.012s,PASSED
"dragAndDropToObject(findTestObject(""12-EL Sign/button_createGG TESTERSign here""), findTestObject(""12-EL Sign/documents""), STOP_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-19 14:47:55,2023-05-19 14:47:57,1.745s,PASSED
"dragAndDropByOffset(findTestObject(""12-EL Sign/button_createGG TESTERSign here""), 3, 10)",Chrome 113.0.0.0,,,2023-05-19 14:47:57,2023-05-19 14:47:59,1.889s,PASSED
"dragAndDropByOffset(findTestObject(""12-EL Sign/button_calendarGG TESTERDate signed""), 3, 30)",Chrome 113.0.0.0,,,2023-05-19 14:47:59,2023-05-19 14:48:01,1.555s,PASSED
"dragAndDropByOffset(findTestObject(""12-EL Sign/button_person_pinGG TESTERInitial here""), 3, 60)",Chrome 113.0.0.0,,,2023-05-19 14:48:01,2023-05-19 14:48:01,0.842s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:01,2023-05-19 14:48:04,3.019s,PASSED
"click(findTestObject(""12-EL Sign/span_COMPLETE""))",Chrome 113.0.0.0,,,2023-05-19 14:48:04,2023-05-19 14:48:05,0.531s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:05,2023-05-19 14:48:08,3.006s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/th_Send ELSign Invite""))",Chrome 113.0.0.0,,,2023-05-19 14:48:08,2023-05-19 14:48:08,0.394s,PASSED
"scrollToElement(findTestObject(""12-EL Sign/div_Dear ReceiverName""), 0)",Chrome 113.0.0.0,,,2023-05-19 14:48:08,2023-05-19 14:48:09,0.435s,PASSED
"scrollToElement(findTestObject(""12-EL Sign/th_Send ELSign Invite""), 0)",Chrome 113.0.0.0,,,2023-05-19 14:48:09,2023-05-19 14:48:09,0.379s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:09,2023-05-19 14:48:12,3.016s,PASSED
"click(findTestObject(""12-EL Sign/button_sendSend Invite""))",Chrome 113.0.0.0,,,2023-05-19 14:48:12,2023-05-19 14:48:13,0.509s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:13,2023-05-19 14:48:16,3.014s,PASSED
,,,,,,,
Test Cases/12-EL Sign/07-Send Documents (Signer Status),Chrome 113.0.0.0,,,2023-05-19 14:48:16,2023-05-19 14:48:23,7.477s,PASSED
"click(findTestObject(""12-EL Sign/button_person_add-SignerStatus""))",Chrome 113.0.0.0,,,2023-05-19 14:48:16,2023-05-19 14:48:18,2.107s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-toolbar_Signers ELSign Status""))",Chrome 113.0.0.0,,,2023-05-19 14:48:18,2023-05-19 14:48:20,1.531s,PASSED
"click(findTestObject(""12-EL Sign/button_OK""))",Chrome 113.0.0.0,,,2023-05-19 14:48:20,2023-05-19 14:48:20,0.447s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:20,2023-05-19 14:48:23,3.013s,PASSED
,,,,,,,
Test Cases/12-EL Sign/08-Send Documents (View Document and History),Chrome 113.0.0.0,,,2023-05-19 14:48:23,2023-05-19 14:48:35,11.485s,PASSED
"click(findTestObject(""12-EL Sign/button_visibility""))",Chrome 113.0.0.0,,,2023-05-19 14:48:24,2023-05-19 14:48:24,0.614s,PASSED
switchToWindowIndex(1),Chrome 113.0.0.0,,,2023-05-19 14:48:24,2023-05-19 14:48:26,1.596s,PASSED
closeWindowIndex(1),Chrome 113.0.0.0,,,2023-05-19 14:48:26,2023-05-19 14:48:26,0.380s,PASSED
switchToWindowIndex(0),Chrome 113.0.0.0,,,2023-05-19 14:48:26,2023-05-19 14:48:26,0.054s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:26,2023-05-19 14:48:29,3.018s,PASSED
