Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""07-Directory/Labels/h4_Add New Label""))",Chrome 113.0.0.0,,,2023-05-23 11:50:11,2023-05-23 11:50:11,0.409s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Labels/div_Label Name Field is required""))",Chrome 113.0.0.0,,,2023-05-23 11:50:11,2023-05-23 11:50:13,1.103s,PASSED
"verifyElementNotClickable(findTestObject(""07-Directory/Labels/button_Add Label""))",Chrome 113.0.0.0,,,2023-05-23 11:50:13,2023-05-23 11:50:13,0.373s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-23 11:50:13,2023-05-23 11:50:16,3.012s,PASSED
"setText(findTestObject(""07-Directory/Labels/input_Add New Label Name""), label)",Chrome 113.0.0.0,,,2023-05-23 11:50:16,2023-05-23 11:50:17,1.009s,PASSED
"click(findTestObject(""07-Directory/Labels/button_Add Label""))",Chrome 113.0.0.0,,,2023-05-23 11:50:17,2023-05-23 11:50:17,0.490s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-23 11:50:17,2023-05-23 11:50:19,2.011s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Labels/success msg label""))",Chrome 113.0.0.0,,,2023-05-23 11:50:19,2023-05-23 11:50:20,0.779s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Labels/div_Label QA added""))",Chrome 113.0.0.0,,,2023-05-23 11:50:20,2023-05-23 11:50:21,0.411s,PASSED
,,,,,,,
Test Cases/07-Directory/12 - Edit a label,Chrome 113.0.0.0,,,2023-05-23 11:50:21,2023-05-23 11:50:32,11.777s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-23 11:50:21,2023-05-23 11:50:24,3.009s,PASSED
"click(findTestObject(""07-Directory/Labels/button_create""))",Chrome 113.0.0.0,,,2023-05-23 11:50:24,2023-05-23 11:50:25,0.500s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Labels/Edit Label modal""))",Chrome 113.0.0.0,,,2023-05-23 11:50:25,2023-05-23 11:50:26,1.009s,PASSED
"verifyElementNotClickable(findTestObject(""07-Directory/Labels/button_Edit Label""))",Chrome 113.0.0.0,,,2023-05-23 11:50:26,2023-05-23 11:50:26,0.365s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-23 11:50:26,2023-05-23 11:50:29,3.033s,PASSED
"setText(findTestObject(""07-Directory/Labels/input_Add New Label Name""), ""Label QA Edit"")",Chrome 113.0.0.0,,,2023-05-23 11:50:29,2023-05-23 11:50:30,1.103s,PASSED
"click(findTestObject(""07-Directory/Labels/button_Edit Label""))",Chrome 113.0.0.0,,,2023-05-23 11:50:30,2023-05-23 11:50:30,0.412s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Labels/edit success msg""))",Chrome 113.0.0.0,,,2023-05-23 11:50:30,2023-05-23 11:50:32,1.158s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Labels/div_Label QA Edited""))",Chrome 113.0.0.0,,,2023-05-23 11:50:32,2023-05-23 11:50:32,0.866s,PASSED
,,,,,,,
Test Cases/07-Directory/13- Delete a label,Chrome 113.0.0.0,,,2023-05-23 11:50:32,2023-05-23 11:50:44,11.736s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-23 11:50:33,2023-05-23 11:50:36,3.011s,PASSED
"click(findTestObject(""07-Directory/Labels/trash_delete label""))",Chrome 113.0.0.0,,,2023-05-23 11:50:36,2023-05-23 11:50:36,0.492s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Labels/delete label modal""))",Chrome 113.0.0.0,,,2023-05-23 11:50:36,2023-05-23 11:50:37,0.943s,PASSED
"click(findTestObject(""07-Directory/Labels/button_Delete Label""))",Chrome 113.0.0.0,,,2023-05-23 11:50:37,2023-05-23 11:50:38,0.446s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Labels/success delete msg""))",Chrome 113.0.0.0,,,2023-05-23 11:50:38,2023-05-23 11:50:39,1.051s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Labels/Labels page""))",Chrome 113.0.0.0,,,2023-05-23 11:50:39,2023-05-23 11:50:39,0.405s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-23 11:50:39,2023-05-23 11:50:42,3.014s,PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-23 11:50:42,2023-05-23 11:50:44,2.008s,PASSED
