Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_Edit User Role""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:53:58,2023-07-04 09:53:59,0.716s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/div_roleDropdown""))",Chrome 114.0.0.0,,,2023-07-04 09:53:59,2023-07-04 09:53:59,0.754s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/mat-option_CoWorker""))",Chrome 114.0.0.0,,,2023-07-04 09:53:59,2023-07-04 09:54:00,0.611s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/warning_when_changing_role""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:00,2023-07-04 09:54:01,0.603s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:01,2023-07-04 09:54:04,3.007s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/div_roleTypeDropdown""))",Chrome 114.0.0.0,,,2023-07-04 09:54:04,2023-07-04 09:54:04,0.410s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/mat-option_None""))",Chrome 114.0.0.0,,,2023-07-04 09:54:04,2023-07-04 09:54:05,0.520s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:05,2023-07-04 09:54:08,3.006s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Save""))",Chrome 114.0.0.0,,,2023-07-04 09:54:08,2023-07-04 09:54:08,0.844s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/span_Successfully changed user role""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:08,2023-07-04 09:54:12,3.723s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:12,2023-07-04 09:54:15,3.007s,PASSED
,,,,,,,
Test Cases/09-Settings/13 - Users (Active User - Promote to admin),Chrome 114.0.0.0,,,2023-07-04 09:54:15,2023-07-04 09:54:29,14.322s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:15,2023-07-04 09:54:18,3.005s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GTGG tester 2""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:18,2023-07-04 09:54:19,0.342s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_ellipses""))",Chrome 114.0.0.0,,,2023-07-04 09:54:19,2023-07-04 09:54:19,0.437s,PASSED
