Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:21:04,2023-05-10 13:21:07,3.007s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/04-Add Receipt (Amount is less than 0),Chrome 113.0.0.0,,,2023-05-10 13:21:07,2023-05-10 13:21:13,5.883s,PASSED
"setText(findTestObject(""13-Income and Expense/input_Amount""), ""-9"")",Chrome 113.0.0.0,,,2023-05-10 13:21:07,2023-05-10 13:21:08,0.872s,PASSED
"click(findTestObject(""13-Income and Expense/input_VendorName""))",Chrome 113.0.0.0,,,2023-05-10 13:21:08,2023-05-10 13:21:09,0.926s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-error_Receipt amount should be greater than 0""))",Chrome 113.0.0.0,,,2023-05-10 13:21:09,2023-05-10 13:21:10,0.527s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:21:10,2023-05-10 13:21:13,3.008s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/05-Add receipt (fill out required field),Chrome 113.0.0.0,,,2023-05-10 13:21:13,2023-05-10 13:21:33,19.989s,PASSED
"setText(findTestObject(""13-Income and Expense/input_VendorName""), ""GG Automation"")",Chrome 113.0.0.0,,,2023-05-10 13:21:13,2023-05-10 13:21:14,1.330s,PASSED
"click(findTestObject(""13-Income and Expense/input_AccountType""))",Chrome 113.0.0.0,,,2023-05-10 13:21:14,2023-05-10 13:21:16,2.062s,PASSED
"click(findTestObject(""13-Income and Expense/mat-option_5090-Other income""))",Chrome 113.0.0.0,,,2023-05-10 13:21:16,2023-05-10 13:21:17,0.789s,PASSED
"click(findTestObject(""13-Income and Expense/button_Receipt Date""))",Chrome 113.0.0.0,,,2023-05-10 13:21:17,2023-05-10 13:21:18,1.110s,PASSED
"clickOffset(findTestObject(""13-Income and Expense/button_Receipt Date""), 10, 10)",Chrome 113.0.0.0,,,2023-05-10 13:21:18,2023-05-10 13:21:20,1.112s,PASSED
"setText(findTestObject(""13-Income and Expense/input_Amount""), ""30000"")",Chrome 113.0.0.0,,,2023-05-10 13:21:20,2023-05-10 13:21:21,1.275s,PASSED
"setText(findTestObject(""13-Income and Expense/input_AddANote""), ""Receipt Note"")",Chrome 113.0.0.0,,,2023-05-10 13:21:21,2023-05-10 13:21:22,1.200s,PASSED
"uploadpackage.Upload.uploadFile(findTestObject(""Object Repository/13-Income and Expense/div_Required_uploadfilecontainer""), ""D:\Users\EL automation\sample.pdf"")",Chrome 113.0.0.0,,,2023-05-10 13:21:22,2023-05-10 13:21:25,2.739s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:21:25,2023-05-10 13:21:28,3.029s,PASSED
"click(findTestObject(""13-Income and Expense/button_Done""))",Chrome 113.0.0.0,,,2023-05-10 13:21:28,2023-05-10 13:21:30,1.930s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:21:30,2023-05-10 13:21:33,3.021s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/06-Update report - Select Fiscal Year,Chrome 113.0.0.0,,,2023-05-10 13:21:33,2023-05-10 13:21:46,13.564s,PASSED
"click(findTestObject(""13-Income and Expense/button_UPDATE""))",Chrome 113.0.0.0,,,2023-05-10 13:21:34,2023-05-10 13:21:35,1.143s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/h6-Automation Company""))",Chrome 113.0.0.0,,,2023-05-10 13:21:35,2023-05-10 13:21:37,2.273s,PASSED
"click(findTestObject(""13-Income and Expense/button_BACK""))",Chrome 113.0.0.0,,,2023-05-10 13:21:37,2023-05-10 13:21:37,0.537s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:21:37,2023-05-10 13:21:39,2.023s,PASSED
"click(findTestObject(""13-Income and Expense/button_insert_chart_outlinedUPDATE""))",Chrome 113.0.0.0,,,2023-05-10 13:21:39,2023-05-10 13:21:40,0.676s,PASSED
"click(findTestObject(""13-Income and Expense/div_Select Fiscal Year""))",Chrome 113.0.0.0,,,2023-05-10 13:21:40,2023-05-10 13:21:43,2.398s,PASSED
"click(findTestObject(""13-Income and Expense/mat-option_92023""))",Chrome 113.0.0.0,,,2023-05-10 13:21:43,2023-05-10 13:21:43,0.696s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:21:43,2023-05-10 13:21:46,3.017s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/07-Update report - Download As,Chrome 113.0.0.0,,,2023-05-10 13:21:46,2023-05-10 13:21:59,12.264s,PASSED
"click(findTestObject(""13-Income and Expense/div_Download As""))",Chrome 113.0.0.0,,,2023-05-10 13:21:47,2023-05-10 13:21:48,0.641s,PASSED
"click(findTestObject(""13-Income and Expense/mat-option_PDF""))",Chrome 113.0.0.0,,,2023-05-10 13:21:48,2023-05-10 13:21:50,1.799s,PASSED
"click(findTestObject(""13-Income and Expense/button_download1""))",Chrome 113.0.0.0,,,2023-05-10 13:21:50,2023-05-10 13:21:50,0.749s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:21:50,2023-05-10 13:21:53,3.014s,PASSED
