Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""11-Cloud Files/div_ItemSuccessfullyMove""))",Chrome 113.0.0.0,,,2023-05-12 16:30:20,2023-05-12 16:30:22,1.658s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:30:22,2023-05-12 16:30:25,3.008s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_Automation folder 2""))",Chrome 113.0.0.0,,,2023-05-12 16:30:25,2023-05-12 16:30:25,0.579s,PASSED
"click(findTestObject(""11-Cloud Files/button_MoveTo""))",Chrome 113.0.0.0,,,2023-05-12 16:30:25,2023-05-12 16:30:26,0.821s,PASSED
"click(findTestObject(""11-Cloud Files/span_Automation folder EDIT MoveTo""))",Chrome 113.0.0.0,,,2023-05-12 16:30:26,2023-05-12 16:30:28,1.617s,PASSED
"click(findTestObject(""11-Cloud Files/button_Move""))",Chrome 113.0.0.0,,,2023-05-12 16:30:28,2023-05-12 16:30:28,0.591s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/div_ItemSuccessfullyMove""))",Chrome 113.0.0.0,,,2023-05-12 16:30:28,2023-05-12 16:30:30,1.619s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/09-Open a file and folder,Chrome 113.0.0.0,,,2023-05-12 16:30:30,2023-05-12 16:30:46,16.251s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:30:30,2023-05-12 16:30:33,3.005s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_qa EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:30:33,2023-05-12 16:30:34,0.559s,PASSED
"click(findTestObject(""11-Cloud Files/button_Open""))",Chrome 113.0.0.0,,,2023-05-12 16:30:34,2023-05-12 16:30:35,0.819s,PASSED
switchToWindowIndex(1),Chrome 113.0.0.0,,,2023-05-12 16:30:35,2023-05-12 16:30:37,2.171s,PASSED
closeWindowIndex(1),Chrome 113.0.0.0,,,2023-05-12 16:30:37,2023-05-12 16:30:37,0.207s,PASSED
switchToWindowIndex(0),Chrome 113.0.0.0,,,2023-05-12 16:30:37,2023-05-12 16:30:37,0.044s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:30:37,2023-05-12 16:30:40,3.012s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_Automation folder EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:30:40,2023-05-12 16:30:41,0.548s,PASSED
"click(findTestObject(""11-Cloud Files/button_Open""))",Chrome 113.0.0.0,,,2023-05-12 16:30:41,2023-05-12 16:30:42,0.856s,PASSED
"click(findTestObject(""11-Cloud Files/h4_MY FILES""))",Chrome 113.0.0.0,,,2023-05-12 16:30:42,2023-05-12 16:30:43,1.620s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:30:43,2023-05-12 16:30:46,3.004s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/10-Share a file,Chrome 113.0.0.0,,,2023-05-12 16:30:46,2023-05-12 16:30:56,9.409s,PASSED
"click(findTestObject(""11-Cloud Files/button_clearNotif""))",Chrome 113.0.0.0,,,2023-05-12 16:30:47,2023-05-12 16:30:47,0.575s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_qa EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:30:47,2023-05-12 16:30:48,0.665s,PASSED
"click(findTestObject(""11-Cloud Files/button_Share""))",Chrome 113.0.0.0,,,2023-05-12 16:30:48,2023-05-12 16:30:49,1.334s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/mat-dialog-container_ShareFiles Modal""))",Chrome 113.0.0.0,,,2023-05-12 16:30:49,2023-05-12 16:30:50,0.710s,PASSED
"click(findTestObject(""11-Cloud Files/input_Add Users""))",Chrome 113.0.0.0,,,2023-05-12 16:30:50,2023-05-12 16:30:51,0.741s,PASSED
"click(findTestObject(""11-Cloud Files/mat-option_GTGG tester 2""))",Chrome 113.0.0.0,,,2023-05-12 16:30:51,2023-05-12 16:30:51,0.619s,PASSED
"click(findTestObject(""11-Cloud Files/mat-option_GTGG tester""))",Chrome 113.0.0.0,,,2023-05-12 16:30:51,2023-05-12 16:30:52,0.636s,PASSED
"click(findTestObject(""11-Cloud Files/button_done""))",Chrome 113.0.0.0,,,2023-05-12 16:30:52,2023-05-12 16:30:53,0.546s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:30:53,2023-05-12 16:30:56,3.010s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/11-Share a file - Edit,Chrome 113.0.0.0,,,2023-05-12 16:30:56,2023-05-12 16:31:42,46.207s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_qa EditPeople""))",Chrome 113.0.0.0,,,2023-05-12 16:30:56,2023-05-12 16:30:57,0.553s,PASSED
"click(findTestObject(""11-Cloud Files/button_Share""))",Chrome 113.0.0.0,,,2023-05-12 16:30:57,2023-05-12 16:30:58,0.863s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/mat-dialog-container_View Share Files Modal""))",Chrome 113.0.0.0,,,2023-05-12 16:30:58,2023-05-12 16:30:59,1.422s,PASSED
"click(findTestObject(""11-Cloud Files/div_dropdown""))",Chrome 113.0.0.0,,,2023-05-12 16:30:59,2023-05-12 16:31:00,0.506s,PASSED
"click(findTestObject(""11-Cloud Files/mat-option_manager""))",Chrome 113.0.0.0,,,2023-05-12 16:31:00,2023-05-12 16:31:00,0.528s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:31:00,2023-05-12 16:31:03,3.012s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/div_GTGG tester2""))",Chrome 113.0.0.0,,,2023-05-12 16:31:03,2023-05-12 16:31:04,0.423s,PASSED
"click(findTestObject(""11-Cloud Files/div_dropdown2""))",Chrome 113.0.0.0,,,2023-05-12 16:31:04,2023-05-12 16:31:04,0.495s,PASSED
"click(findTestObject(""11-Cloud Files/mat-option-checkmark_contributor""))",Chrome 113.0.0.0,,,2023-05-12 16:31:04,2023-05-12 16:31:05,0.531s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:31:05,2023-05-12 16:31:08,3.004s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/div_GTGG tester""))",Chrome 113.0.0.0,,,2023-05-12 16:31:08,2023-05-12 16:31:08,0.451s,PASSED
"click(findTestObject(""11-Cloud Files/div_dropdown3""))",Chrome 113.0.0.0,,,2023-05-12 16:31:08,2023-05-12 16:31:10,1.720s,PASSED
"click(findTestObject(""11-Cloud Files/span_delete Remove Access""))",Chrome 113.0.0.0,,,2023-05-12 16:31:10,2023-05-12 16:31:10,0.706s,PASSED
"click(findTestObject(""11-Cloud Files/button_done""))",Chrome 113.0.0.0,,,2023-05-12 16:31:10,2023-05-12 16:31:11,0.540s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:31:11,2023-05-12 16:31:14,3.016s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_qa EditPeople""))",Chrome 113.0.0.0,,,2023-05-12 16:31:14,2023-05-12 16:31:15,0.561s,PASSED
"click(findTestObject(""11-Cloud Files/button_Share""))",Chrome 113.0.0.0,,,2023-05-12 16:31:15,2023-05-12 16:31:15,0.845s,PASSED
"click(findTestObject(""11-Cloud Files/button_Copy Share Link""))",Chrome 113.0.0.0,,,2023-05-12 16:31:15,2023-05-12 16:31:17,1.242s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:31:17,2023-05-12 16:31:20,3.005s,PASSED
my_clipboard = getContents(null).getTransferData(stringFlavor),Chrome 113.0.0.0,,,2023-05-12 16:31:20,2023-05-12 16:31:20,0.162s,PASSED
navigateToUrl(my_clipboard),Chrome 113.0.0.0,,,2023-05-12 16:31:20,2023-05-12 16:31:31,11.157s,PASSED
switchToWindowIndex(0),Chrome 113.0.0.0,,,2023-05-12 16:31:31,2023-05-12 16:31:31,0.076s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Cloud Files""))",Chrome 113.0.0.0,,,2023-05-12 16:31:31,2023-05-12 16:31:37,5.574s,PASSED
"scrollToElement(findTestObject(""11-Cloud Files/a_My Drive""), 0)",Chrome 113.0.0.0,,,2023-05-12 16:31:37,2023-05-12 16:31:38,1.479s,PASSED
"click(findTestObject(""11-Cloud Files/a_My Drive""))",Chrome 113.0.0.0,,,2023-05-12 16:31:38,2023-05-12 16:31:39,0.714s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:31:39,2023-05-12 16:31:42,3.034s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/12-Share a folder,Chrome 113.0.0.0,,,2023-05-12 16:31:42,2023-05-12 16:32:06,24.111s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_Automation folder EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:31:43,2023-05-12 16:31:44,1.085s,PASSED
"click(findTestObject(""11-Cloud Files/button_Share""))",Chrome 113.0.0.0,,,2023-05-12 16:31:44,2023-05-12 16:31:45,0.961s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/mat-dialog-container_ShareFiles Modal""))",Chrome 113.0.0.0,,,2023-05-12 16:31:45,2023-05-12 16:31:45,0.693s,PASSED
"click(findTestObject(""11-Cloud Files/mat-icon_close""))",Chrome 113.0.0.0,,,2023-05-12 16:31:45,2023-05-12 16:31:46,0.439s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:31:46,2023-05-12 16:31:49,3.008s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_Automation folder EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:31:49,2023-05-12 16:31:49,0.514s,PASSED
"click(findTestObject(""11-Cloud Files/button_Share""))",Chrome 113.0.0.0,,,2023-05-12 16:31:49,2023-05-12 16:31:50,0.875s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/mat-dialog-container_ShareFiles Modal""))",Chrome 113.0.0.0,,,2023-05-12 16:31:50,2023-05-12 16:31:51,0.646s,PASSED
"click(findTestObject(""11-Cloud Files/input_Add Users""))",Chrome 113.0.0.0,,,2023-05-12 16:31:51,2023-05-12 16:31:51,0.506s,PASSED
"click(findTestObject(""11-Cloud Files/mat-option_GTGG tester""))",Chrome 113.0.0.0,,,2023-05-12 16:31:51,2023-05-12 16:31:52,0.555s,PASSED
"click(findTestObject(""10-Open Video Conference/mat-icon_cancel""))",Chrome 113.0.0.0,,,2023-05-12 16:31:52,2023-05-12 16:31:53,0.662s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:31:53,2023-05-12 16:31:56,3.011s,PASSED
"click(findTestObject(""11-Cloud Files/input_Add Users""))",Chrome 113.0.0.0,,,2023-05-12 16:31:56,2023-05-12 16:31:56,0.472s,PASSED
